id,order_id,customer_id,amount,payment_date,payment_method,status
4137,5157,1781,3742.76,2/19/2025 0:43,paypal,completed
4138,5158,3527,4180.79,7/5/2024 9:16,paypal,completed
4139,5159,4068,869.14,9/12/2024 1:48,paypal,completed
4140,5161,399,8468.38,3/18/2025 9:49,bank_transfer,pending
4141,5162,1259,1171.97,6/18/2024 16:43,paypal,completed
4142,5164,3343,3139.45,11/30/2024 13:34,credit_card,pending
4143,5167,4914,823.32,11/11/2024 17:45,bank_transfer,completed
4144,5168,3859,8938.44,8/27/2024 13:03,paypal,pending
4145,5169,3714,1945.56,3/19/2025 20:04,bank_transfer,completed
4146,5170,680,4540.76,7/6/2024 12:43,paypal,completed
4147,5172,1569,3517.24,8/29/2024 2:30,credit_card,pending
4148,5173,174,581.76,8/15/2024 9:50,paypal,pending
4149,5174,4782,3042.4,6/10/2024 4:26,paypal,completed
4150,5175,3287,2918.49,4/22/2025 18:53,bank_transfer,completed
4151,5176,720,4826.49,10/29/2024 20:47,bank_transfer,pending
4152,5177,1772,3677.65,4/18/2025 12:42,bank_transfer,pending
4153,5178,2440,2672.86,8/22/2024 14:24,bank_transfer,completed
4154,5179,2363,6503.95,10/6/2024 6:55,paypal,completed
4155,5180,3998,5419.47,4/5/2025 2:08,bank_transfer,pending
4156,5183,3436,6572.23,6/24/2024 22:18,bank_transfer,completed
4157,5184,3013,5759.07,6/16/2024 18:54,paypal,completed
4158,5185,1729,7758,2/1/2025 21:00,bank_transfer,pending
4159,5186,1380,3459.03,5/17/2024 5:34,credit_card,completed
4160,5188,4930,256.8,9/13/2024 22:02,bank_transfer,completed
4161,5190,1349,5773.15,4/2/2025 10:43,paypal,completed
4162,5191,2669,4529.26,7/21/2024 16:50,paypal,completed
4163,5192,297,257.98,10/30/2024 5:42,bank_transfer,completed
4164,5193,488,926.14,3/8/2025 21:48,credit_card,completed
4165,5194,957,9439.93,6/8/2024 1:27,paypal,completed
4166,5195,2217,7439.07,4/14/2025 19:00,credit_card,completed
4167,5197,478,1223.48,9/4/2024 21:38,credit_card,completed
4168,5200,2537,5196.68,9/22/2024 21:13,credit_card,completed
4169,5201,4809,10007.8,3/27/2025 16:58,credit_card,completed
4170,5202,1070,32,6/17/2024 8:48,bank_transfer,completed
4171,5203,3453,1492.68,4/26/2025 15:14,bank_transfer,completed
4172,5204,2642,106,11/17/2024 10:22,bank_transfer,completed
4173,5205,1137,7999.13,5/22/2024 0:06,bank_transfer,pending
4174,5206,3404,11874.2,9/13/2024 19:35,credit_card,completed
4175,5208,1779,5576.31,2/22/2025 9:52,bank_transfer,completed
4176,5210,2842,8096.64,11/29/2024 18:57,bank_transfer,completed
4177,5211,2537,519.87,8/30/2024 5:56,credit_card,pending
4178,5214,2710,4818.81,4/2/2025 18:46,credit_card,completed
4179,5216,490,3980.2,5/21/2024 13:52,bank_transfer,completed
4180,5217,4567,1148.26,4/4/2025 3:18,credit_card,completed
4181,5218,3806,2275.54,4/28/2025 19:08,credit_card,completed
4182,5219,2921,3689.55,6/24/2024 13:28,paypal,completed
4183,5220,4369,7659.78,8/31/2024 5:30,credit_card,pending
4184,5221,3203,4268.19,10/8/2024 9:14,credit_card,pending
4185,5222,2140,1759.17,4/2/2025 6:26,credit_card,completed
4186,5223,55,729.79,3/15/2025 2:54,paypal,completed
4187,5224,404,412.32,9/8/2024 12:10,bank_transfer,completed
4188,5225,1344,4294.03,5/24/2024 11:11,paypal,completed
4189,5227,3984,2982.04,7/30/2024 5:26,bank_transfer,completed
4190,5228,975,2909.85,3/13/2025 20:23,paypal,completed
4191,5229,202,4499.62,8/31/2024 14:42,bank_transfer,completed
4192,5230,2321,4342.49,1/17/2025 22:54,credit_card,completed
4193,5231,3791,4776.55,2/25/2025 14:40,bank_transfer,completed
4194,5234,794,3805.84,11/1/2024 1:18,bank_transfer,completed
4195,5235,1430,706.72,5/5/2024 2:09,paypal,pending
4196,5237,1195,8233.6,12/5/2024 22:25,credit_card,completed
4197,5238,4264,8285.72,1/23/2025 4:58,credit_card,completed
4198,5239,49,2869.47,4/21/2025 3:16,bank_transfer,pending
4199,5240,3274,3889.37,1/17/2025 5:58,bank_transfer,pending
4200,5241,4473,4001.62,8/4/2024 20:07,paypal,completed
4201,5242,115,6692.1,6/29/2024 6:50,credit_card,completed
4202,5244,1477,8132.51,1/17/2025 1:39,paypal,completed
4203,5245,3782,5060.24,3/25/2025 12:13,bank_transfer,completed
4204,5246,3754,8864.38,4/16/2025 23:51,bank_transfer,completed
4205,5247,1310,4660.75,7/19/2024 9:56,paypal,completed
4206,5249,3749,6643.36,8/17/2024 7:07,credit_card,completed
4207,5250,2683,3958.28,12/17/2024 10:07,paypal,completed
4208,5251,4973,3001.03,8/10/2024 12:37,bank_transfer,pending
4209,5252,836,6564.57,8/20/2024 15:41,bank_transfer,pending
4210,5254,974,5049.58,6/23/2024 20:07,paypal,completed
4211,5256,1360,5309.17,7/1/2024 8:07,paypal,completed
4212,5257,4455,1351.98,9/28/2024 20:00,bank_transfer,completed
4213,5258,409,7017.61,2/1/2025 2:10,credit_card,completed
4214,5260,1339,3440.25,5/21/2024 21:34,paypal,completed
4215,5261,1258,1024.3,8/9/2024 5:04,credit_card,pending
4216,5262,2727,7052.68,12/4/2024 18:12,credit_card,pending
4217,5263,778,5792.73,1/20/2025 10:09,paypal,completed
4218,5264,1588,8087.62,10/28/2024 23:07,bank_transfer,pending
4219,5266,4566,3090.19,10/4/2024 8:01,credit_card,completed
4220,5267,621,3747.73,12/16/2024 19:16,credit_card,completed
4221,5268,2584,8085.59,5/25/2024 20:50,credit_card,pending
4222,5269,3326,3707.74,1/24/2025 4:03,paypal,completed
4223,5271,2027,5422.46,11/18/2024 9:20,bank_transfer,completed
4224,5272,3646,2740.92,5/7/2024 15:02,bank_transfer,pending
4225,5273,3121,3165.33,10/16/2024 2:58,paypal,completed
4226,5274,2958,1534.32,9/6/2024 3:40,paypal,completed
4227,5276,890,5414.36,5/30/2024 9:32,credit_card,pending
4228,5278,829,4091.31,7/20/2024 3:51,credit_card,completed
4229,5281,1252,1759.8,7/10/2024 11:43,credit_card,pending
4230,5282,4943,2723.61,4/16/2025 18:44,paypal,completed
4231,5283,2150,6558.1,10/13/2024 1:53,paypal,completed
4232,5284,2590,7170.84,12/9/2024 22:34,credit_card,completed
4233,5285,3568,8432.32,2/15/2025 22:29,bank_transfer,completed
4234,5286,3709,730.84,12/9/2024 4:16,credit_card,completed
4235,5288,3160,22.78,12/24/2024 1:26,credit_card,completed
4236,5289,2933,9940.8,1/15/2025 2:19,paypal,completed
4237,5290,2179,4021.45,10/3/2024 0:22,bank_transfer,pending
4238,5291,4903,10290.9,9/15/2024 8:20,bank_transfer,pending
4239,5292,3719,619.77,4/2/2025 12:43,bank_transfer,completed
4240,5295,3003,10683.4,11/23/2024 9:41,bank_transfer,pending
4241,5296,3081,1622.94,3/20/2025 21:45,paypal,completed
4242,5297,3909,3671.8,5/24/2024 15:45,bank_transfer,completed
4243,5298,4980,1509.77,12/29/2024 7:31,bank_transfer,pending
4244,5299,4130,1376.38,10/2/2024 1:54,credit_card,completed
4245,5301,1549,3023.23,5/25/2024 1:47,paypal,completed
4246,5302,4636,4206.05,10/17/2024 16:46,bank_transfer,completed
4247,5303,3798,5607.83,7/3/2024 0:44,credit_card,completed
4248,5304,547,1243.26,3/20/2025 21:40,bank_transfer,completed
4249,5305,4614,4225.44,6/3/2024 0:55,bank_transfer,completed
4250,5306,1621,10497.2,5/21/2024 23:58,credit_card,pending
4251,5308,195,5373.86,4/21/2025 3:52,paypal,completed
4252,5309,3556,3505.91,3/16/2025 16:34,credit_card,completed
4253,5310,3087,4763.97,5/18/2024 18:33,bank_transfer,completed
4254,5311,1471,2046.21,8/19/2024 11:41,credit_card,completed
4255,5312,43,3605.82,2/10/2025 21:51,credit_card,pending
4256,5314,3535,1035.56,2/5/2025 14:14,paypal,completed
4257,5315,1037,4514.05,1/18/2025 20:54,paypal,completed
4258,5316,4874,8106.28,12/4/2024 22:29,credit_card,pending
4259,5318,3003,8115.48,9/4/2024 2:05,credit_card,completed
4260,5319,2575,2773.72,5/20/2024 7:31,credit_card,pending
4261,5320,3913,690.21,5/26/2024 8:00,paypal,completed
4262,5321,1725,2128.14,5/26/2024 7:08,bank_transfer,completed
4263,5322,3841,3847.58,4/17/2025 4:35,credit_card,completed
4264,5323,1444,2809.04,4/20/2025 23:01,credit_card,completed
4265,5324,1358,4651.75,1/26/2025 17:22,credit_card,completed
4266,5326,486,3206.09,1/7/2025 3:20,credit_card,completed
4267,5327,4819,2093.84,10/2/2024 20:39,paypal,pending
4268,5328,2390,6846.31,2/6/2025 15:01,bank_transfer,pending
4269,5329,4404,2856.24,12/8/2024 9:37,credit_card,pending
4270,5330,2230,902.05,12/5/2024 14:48,paypal,completed
4271,5331,2557,8916.15,1/10/2025 11:24,credit_card,completed
4272,5332,1659,1189.2,12/29/2024 12:06,bank_transfer,pending
4273,5333,769,3819.18,11/8/2024 15:11,paypal,pending
4274,5336,455,1598.04,2/7/2025 16:10,paypal,pending
4275,5338,2709,2126.4,11/21/2024 10:49,paypal,completed
4276,5339,2772,6159.98,12/2/2024 6:52,paypal,completed
4277,5340,765,3464.58,5/9/2024 19:06,credit_card,completed
4278,5341,3434,1769.64,12/17/2024 21:32,paypal,completed
4279,5342,1259,3325.21,10/12/2024 23:19,bank_transfer,pending
4280,5343,2405,2959.35,6/15/2024 3:57,credit_card,pending
4281,5344,1168,7081.67,7/20/2024 8:32,credit_card,completed
4282,5345,4984,8480.48,4/4/2025 22:44,bank_transfer,completed
4283,5346,2457,10581,7/1/2024 23:02,paypal,completed
4284,5347,2246,10423,12/18/2024 14:40,bank_transfer,completed
4285,5348,1846,395.27,4/11/2025 12:03,paypal,completed
4286,5350,4506,985.68,5/14/2024 17:04,paypal,completed
4287,5351,2836,2682.46,11/3/2024 0:42,bank_transfer,completed
4288,5353,1965,3045.72,4/28/2025 15:01,credit_card,completed
4289,5355,3278,2221.41,1/30/2025 22:55,paypal,completed
4290,5356,2168,820.32,7/12/2024 13:06,credit_card,pending
4291,5357,4096,6363.09,9/15/2024 10:54,bank_transfer,completed
4292,5358,4994,5580.57,6/25/2024 3:39,credit_card,pending
4293,5360,2501,3743.04,12/17/2024 14:43,paypal,completed
4294,5362,1247,796.62,6/7/2024 3:33,paypal,completed
4295,5364,2338,5772.8,12/1/2024 9:44,credit_card,completed
4296,5365,4713,121.64,7/29/2024 4:00,bank_transfer,completed
4297,5366,2611,3201.85,2/6/2025 0:53,paypal,pending
4298,5367,3358,4834.34,10/26/2024 22:04,paypal,pending
4299,5369,657,429.6,3/31/2025 12:34,paypal,completed
4300,5370,738,7592.01,1/6/2025 22:35,bank_transfer,pending
4301,5371,4717,2526.74,9/8/2024 7:30,bank_transfer,completed
4302,5372,4895,3513.15,7/18/2024 15:02,bank_transfer,completed
4303,5373,2847,1152.96,11/1/2024 22:27,bank_transfer,completed
4304,5374,1832,5521.63,9/2/2024 6:10,bank_transfer,completed
4305,5375,4337,7593.6,10/15/2024 11:26,bank_transfer,pending
4306,5376,1302,3181.05,7/16/2024 23:26,paypal,pending
4307,5378,4370,5327.8,1/17/2025 7:54,bank_transfer,completed
4308,5379,700,3462.68,2/14/2025 1:16,credit_card,completed
4309,5380,834,11718.9,10/23/2024 8:12,paypal,completed
4310,5381,3194,6061.64,1/13/2025 15:27,credit_card,completed
4311,5382,1797,6810.4,3/16/2025 22:20,credit_card,completed
4312,5383,4100,139.6,11/6/2024 22:22,paypal,completed
4313,5384,2058,1441.47,6/22/2024 17:58,paypal,completed
4314,5385,2294,6587.18,4/5/2025 8:05,credit_card,pending
4315,5386,2117,5492.46,9/20/2024 13:23,paypal,completed
4316,5387,4147,2407.96,9/21/2024 3:30,credit_card,completed
4317,5390,2570,4628.92,3/14/2025 16:55,paypal,completed
4318,5392,4940,5758.86,11/27/2024 10:16,credit_card,completed
4319,5393,1644,2790.93,8/6/2024 7:39,bank_transfer,completed
4320,5395,904,3052.16,3/28/2025 12:11,bank_transfer,pending
4321,5396,376,6776.06,1/4/2025 4:38,paypal,completed
4322,5397,4038,12118.9,7/17/2024 17:08,credit_card,completed
4323,5398,4442,2906.44,4/12/2025 14:47,credit_card,completed
4324,5399,1543,2578.79,2/4/2025 10:01,paypal,pending
4325,5400,3024,554.05,4/3/2025 18:51,bank_transfer,completed
4326,5401,2475,3552.08,9/8/2024 22:21,credit_card,completed
4327,5405,923,5609.89,8/9/2024 22:27,credit_card,completed
4328,5406,1098,8358.58,10/8/2024 0:57,paypal,completed
4329,5407,4096,2271.03,1/31/2025 8:35,bank_transfer,completed
4330,5408,2198,5633.21,6/23/2024 12:29,bank_transfer,completed
4331,5410,4871,4829.19,7/28/2024 17:35,paypal,pending
4332,5411,4165,6637.48,11/7/2024 4:55,paypal,completed
4333,5412,1825,6760.92,12/22/2024 21:31,credit_card,completed
4334,5414,1517,9524.54,6/4/2024 7:26,credit_card,completed
4335,5415,4988,6080.24,9/27/2024 15:40,credit_card,pending
4336,5419,1480,2900.8,4/19/2025 5:02,paypal,completed
4337,5420,3742,349.32,10/25/2024 23:22,paypal,completed
4338,5422,2287,1414.98,10/14/2024 5:07,paypal,completed
4339,5423,1427,1884.45,11/14/2024 12:15,paypal,completed
4340,5424,722,5008.75,11/14/2024 22:25,paypal,completed
4341,5427,2835,10882.5,3/5/2025 0:11,bank_transfer,completed
4342,5428,1364,9649.67,5/16/2024 12:30,paypal,completed
4343,5429,3375,5005.01,10/9/2024 0:36,bank_transfer,completed
4344,5431,2394,865.44,8/28/2024 23:26,credit_card,completed
4345,5432,2545,466.32,9/1/2024 18:46,bank_transfer,completed
4346,5433,3873,9392.12,9/16/2024 6:03,paypal,completed
4347,5434,2648,5261.4,3/22/2025 9:07,credit_card,completed
4348,5435,3296,5827.76,4/21/2025 2:00,credit_card,completed
4349,5437,820,72.05,7/10/2024 14:13,paypal,completed
4350,5439,546,2841.64,12/21/2024 23:57,paypal,pending
4351,5440,2503,271.92,6/20/2024 20:40,credit_card,completed
4352,5441,2730,11424.3,9/10/2024 14:53,credit_card,completed
4353,5442,4995,1447.9,12/30/2024 19:57,paypal,completed
4354,5443,4470,4712.01,3/15/2025 11:31,credit_card,completed
4355,5446,2512,3682.33,4/22/2025 20:48,paypal,completed
4356,5447,4388,6264.93,1/13/2025 20:29,credit_card,completed
4357,5448,292,453.39,10/22/2024 11:58,paypal,completed
4358,5449,4090,6659.11,3/23/2025 0:28,bank_transfer,completed
4359,5450,2538,3112.72,8/9/2024 6:52,credit_card,completed
4360,5451,2330,6513.34,2/16/2025 22:19,bank_transfer,completed
4361,5452,4422,8759.98,9/23/2024 17:56,credit_card,completed
4362,5453,2374,7657.64,6/19/2024 4:08,bank_transfer,pending
4363,5454,1226,1304.88,10/9/2024 1:31,paypal,completed
4364,5455,1311,2886.09,9/30/2024 11:28,credit_card,completed
4365,5456,2491,11212.6,3/12/2025 14:48,paypal,pending
4366,5457,4078,4185.52,1/9/2025 22:53,credit_card,completed
4367,5458,3739,669.04,9/1/2024 19:37,credit_card,completed
4368,5459,2997,5146.11,1/24/2025 23:04,bank_transfer,completed
4369,5460,4958,4226.6,10/17/2024 5:39,paypal,completed
4370,5462,3629,7662.16,1/4/2025 17:47,bank_transfer,completed
4371,5463,912,5795.73,7/29/2024 14:48,bank_transfer,pending
4372,5464,4888,5392.16,8/5/2024 15:37,credit_card,completed
4373,5465,951,10847.6,12/26/2024 11:28,bank_transfer,completed
4374,5466,4637,8976.38,6/21/2024 23:07,paypal,completed
4375,5467,1711,2714.9,11/11/2024 9:42,paypal,pending
4376,5468,4779,5153.68,8/22/2024 2:25,bank_transfer,completed
4377,5469,1562,6258.11,10/20/2024 17:34,paypal,completed
4378,5470,3021,4750.15,4/4/2025 0:58,bank_transfer,completed
4379,5471,2147,1651.2,3/29/2025 21:10,credit_card,completed
4380,5472,148,2765.33,9/7/2024 10:38,credit_card,pending
4381,5473,3661,1745.13,9/1/2024 17:46,credit_card,pending
4382,5474,4101,3993.29,9/21/2024 18:10,paypal,completed
4383,5475,1133,3852.44,3/28/2025 13:54,paypal,pending
4384,5477,1064,5676.4,7/30/2024 11:44,bank_transfer,pending
4385,5478,4503,2481.48,10/6/2024 15:39,paypal,completed
4386,5479,2848,1355.97,5/11/2024 19:59,bank_transfer,pending
4387,5480,4827,3864.58,11/16/2024 22:21,bank_transfer,completed
4388,5482,4585,494.99,12/21/2024 20:50,bank_transfer,completed
4389,5484,2764,3944.64,6/6/2024 4:50,paypal,pending
4390,5485,2368,1470.4,10/29/2024 21:37,credit_card,completed
4391,5486,3375,2896.44,2/20/2025 21:18,paypal,completed
4392,5487,2610,1884.44,1/15/2025 17:00,bank_transfer,pending
4393,5488,3293,4999.49,2/18/2025 23:04,credit_card,completed
4394,5490,428,11938.3,9/19/2024 3:19,credit_card,completed
4395,5491,1119,684.27,9/19/2024 14:33,credit_card,completed
4396,5492,4819,3518.97,9/29/2024 10:53,bank_transfer,completed
4397,5493,4850,385.06,3/21/2025 11:27,bank_transfer,completed
4398,5497,318,7311.8,9/29/2024 14:48,paypal,completed
4399,5500,1319,4605.49,9/21/2024 15:22,bank_transfer,pending
4400,5501,3039,4953.69,1/7/2025 21:50,bank_transfer,completed
4401,5502,865,4447.44,3/19/2025 18:27,bank_transfer,completed
4402,5503,3312,488.07,11/22/2024 18:19,paypal,completed
4403,5504,2753,222.26,4/7/2025 7:04,paypal,completed
4404,5505,4181,11931,3/3/2025 18:22,bank_transfer,pending
4405,5506,2952,510.9,8/5/2024 15:34,credit_card,completed
4406,5508,4983,68.34,7/6/2024 0:56,paypal,completed
4407,5509,4461,5602.6,2/24/2025 20:42,bank_transfer,completed
4408,5511,688,10327.9,8/11/2024 3:55,bank_transfer,completed
4409,5513,3192,7189.51,4/12/2025 18:29,bank_transfer,completed
4410,5515,4112,1187.1,10/15/2024 4:41,bank_transfer,pending
4411,5518,4722,52.44,4/20/2025 4:31,credit_card,completed
4412,5519,1947,5300.15,5/8/2024 19:23,paypal,completed
4413,5521,1441,205.36,1/21/2025 10:35,paypal,pending
4414,5522,2838,6174.05,9/26/2024 16:07,paypal,completed
4415,5524,1658,7322.38,12/17/2024 10:34,bank_transfer,completed
4416,5525,3172,7712.44,7/2/2024 9:23,bank_transfer,completed
4417,5526,990,3835.96,7/9/2024 21:52,credit_card,pending
4418,5527,1386,3332.48,10/22/2024 18:59,bank_transfer,pending
4419,5528,994,5593.78,4/9/2025 19:22,credit_card,completed
4420,5529,920,7235.75,5/4/2025 4:58,credit_card,completed
4421,5530,2962,452.99,10/7/2024 13:54,credit_card,completed
4422,5531,3994,1339.95,4/11/2025 11:24,bank_transfer,completed
4423,5532,3857,7796.96,6/28/2024 11:38,bank_transfer,pending
4424,5533,690,5542.52,12/27/2024 14:11,paypal,completed
4425,5534,2930,895.28,8/28/2024 9:26,bank_transfer,pending
4426,5535,4631,7382.79,2/6/2025 20:20,bank_transfer,completed
4427,5536,4880,8284.96,9/18/2024 17:32,credit_card,completed
4428,5538,297,5148.2,8/3/2024 19:55,credit_card,completed
4429,5539,4114,8699.23,6/16/2024 3:06,paypal,completed
4430,5540,1599,1746.52,11/13/2024 0:21,bank_transfer,completed
4431,5541,4870,5671.36,6/10/2024 8:37,bank_transfer,completed
4432,5543,4256,116.64,11/30/2024 19:38,bank_transfer,completed
4433,5544,2773,1511.76,5/11/2024 17:32,bank_transfer,completed
4434,5545,4220,7766.58,2/26/2025 19:08,credit_card,pending
4435,5546,962,3334.44,4/4/2025 7:32,paypal,pending
4436,5547,3595,1319.69,5/21/2024 4:16,paypal,completed
4437,5550,238,3720.85,11/21/2024 20:08,paypal,completed
4438,5551,3914,4431.64,8/26/2024 22:18,paypal,completed
4439,5552,4174,3268.55,5/7/2024 9:49,paypal,completed
4440,5553,972,6380.98,12/14/2024 2:06,paypal,pending
4441,5554,2340,4195.39,2/2/2025 21:46,credit_card,completed
4442,5555,508,1416.3,12/17/2024 6:56,paypal,completed
4443,5556,4274,6108.57,10/19/2024 7:43,bank_transfer,pending
4444,5557,2579,1793.55,7/23/2024 19:24,paypal,completed
4445,5558,3468,5665.59,5/7/2024 14:31,bank_transfer,completed
4446,5559,641,7359.17,7/8/2024 5:06,bank_transfer,completed
4447,5560,4551,5377.77,3/6/2025 12:44,paypal,completed
4448,5562,1317,4079.93,11/23/2024 0:59,credit_card,completed
4449,5563,1436,2411.9,4/23/2025 21:30,paypal,completed
4450,5564,2642,4365.1,12/6/2024 11:46,credit_card,pending
4451,5565,1535,1358.94,5/5/2024 10:58,credit_card,completed
4452,5566,2384,5618.17,12/7/2024 9:20,credit_card,completed
4453,5567,1132,1549.32,9/16/2024 10:37,credit_card,pending
4454,5568,3239,2630.66,12/7/2024 11:24,paypal,completed
4455,5569,4132,2751.85,4/23/2025 9:39,bank_transfer,pending
4456,5570,3897,1794.64,8/13/2024 6:53,bank_transfer,completed
4457,5571,2727,2227.72,9/8/2024 5:47,credit_card,completed
4458,5572,1778,8905.22,11/21/2024 21:45,bank_transfer,completed
4459,5574,3141,275.53,11/26/2024 22:50,bank_transfer,completed
4460,5576,4715,10497.7,1/3/2025 11:47,paypal,completed
4461,5577,4336,634.89,8/4/2024 16:58,credit_card,completed
4462,5578,176,2026.34,12/29/2024 2:39,credit_card,completed
4463,5579,1133,3589.14,4/7/2025 13:50,paypal,completed
4464,5581,4815,5339.38,12/8/2024 1:29,paypal,completed
4465,5582,942,966.63,9/15/2024 5:52,paypal,completed
4466,5585,4395,1726.91,7/23/2024 22:53,credit_card,completed
4467,5586,1618,2742.74,10/14/2024 5:09,credit_card,completed
4468,5587,3482,6985.01,1/12/2025 7:27,bank_transfer,completed
4469,5588,1475,8280.49,8/31/2024 4:10,paypal,completed
4470,5589,3883,5969.88,11/23/2024 1:21,paypal,completed
4471,5590,961,4866.85,5/21/2024 3:24,credit_card,completed
4472,5591,3565,927.16,8/10/2024 10:46,paypal,completed
4473,5592,1680,246.75,3/4/2025 19:49,credit_card,completed
4474,5594,3044,13287.7,9/1/2024 18:50,paypal,completed
4475,5595,202,7138.32,5/21/2024 19:35,credit_card,completed
4476,5596,4023,1028.79,12/12/2024 0:41,credit_card,completed
4477,5598,3130,198.69,2/18/2025 5:25,bank_transfer,completed
4478,5599,4292,12344.4,2/12/2025 14:56,paypal,completed
4479,5600,3483,2250.52,11/13/2024 16:01,bank_transfer,completed
4480,5601,3972,2250.59,5/5/2024 6:06,paypal,pending
4481,5602,1100,135.75,3/4/2025 21:57,bank_transfer,completed
4482,5603,147,1748.56,9/5/2024 16:06,paypal,completed
4483,5604,926,7587.91,11/21/2024 23:23,credit_card,pending
4484,5606,373,6785.15,12/5/2024 8:36,bank_transfer,completed
4485,5607,2357,4391.02,5/1/2025 9:36,bank_transfer,completed
4486,5608,3079,5416.5,1/23/2025 4:57,bank_transfer,completed
4487,5609,3496,1968.98,3/25/2025 13:41,credit_card,completed
4488,5611,414,2419.35,2/19/2025 5:03,bank_transfer,completed
4489,5612,534,2807.48,11/21/2024 6:02,credit_card,completed
4490,5613,1871,5376.69,11/26/2024 11:27,bank_transfer,pending
4491,5614,148,2277.29,4/7/2025 18:17,paypal,completed
4492,5615,4776,2959.4,2/20/2025 4:45,credit_card,completed
4493,5616,4644,5712.79,11/15/2024 9:31,credit_card,completed
4494,5617,626,2117.89,4/22/2025 13:47,credit_card,completed
4495,5618,2494,8419.85,1/8/2025 10:53,paypal,completed
4496,5619,4717,3127.89,12/5/2024 14:22,bank_transfer,completed
4497,5621,2254,7796.9,3/16/2025 21:52,credit_card,completed
4498,5622,3610,1723.86,7/2/2024 22:27,credit_card,completed
4499,5623,3568,1449.96,5/12/2024 19:17,paypal,completed
4500,5624,4196,1205.85,2/21/2025 8:15,credit_card,completed
4501,5625,1814,2685.2,3/4/2025 8:19,bank_transfer,completed
4502,5626,3094,5283.13,6/12/2024 9:46,credit_card,completed
4503,5628,2410,5257.88,6/7/2024 1:05,credit_card,completed
4504,5629,349,7901.09,3/11/2025 2:25,credit_card,completed
4505,5630,2236,7964.85,5/9/2024 0:08,paypal,completed
4506,5631,3356,5464.14,4/9/2025 10:26,bank_transfer,completed
4507,5632,4602,6995.09,7/6/2024 14:54,credit_card,completed
4508,5633,1914,464.08,11/3/2024 18:27,credit_card,completed
4509,5634,3354,4673.15,2/21/2025 20:00,paypal,pending
4510,5635,4803,7703.85,12/19/2024 18:01,credit_card,completed
4511,5636,2672,4719.81,1/21/2025 10:09,bank_transfer,pending
4512,5637,247,7143.16,6/26/2024 15:55,paypal,completed
4513,5638,1488,1220.04,1/12/2025 3:34,credit_card,completed
4514,5640,2738,1379.54,5/10/2024 23:48,credit_card,completed
4515,5642,1977,3350.16,9/16/2024 2:17,credit_card,completed
4516,5643,2983,1854.32,9/13/2024 13:18,credit_card,completed
4517,5644,1030,3128.32,8/1/2024 22:25,bank_transfer,completed
4518,5645,3078,2117.72,3/21/2025 3:32,credit_card,completed
4519,5646,1927,4680.24,2/24/2025 10:18,paypal,pending
4520,5647,3929,6560.05,4/6/2025 10:34,credit_card,completed
4521,5648,3715,3064.88,5/16/2024 8:37,bank_transfer,completed
4522,5651,2645,8682.77,7/12/2024 22:12,bank_transfer,pending
4523,5653,598,5074.77,10/7/2024 7:49,paypal,completed
4524,5655,4006,2896.48,11/16/2024 17:07,paypal,completed
4525,5656,395,5190.88,2/13/2025 14:03,bank_transfer,completed
4526,5657,480,1907.42,11/27/2024 17:15,credit_card,completed
4527,5658,3720,239.9,11/19/2024 1:39,bank_transfer,completed
4528,5659,4366,3283.66,11/16/2024 3:59,paypal,completed
4529,5660,1169,4867.78,4/21/2025 8:18,bank_transfer,completed
4530,5661,963,6459.43,9/6/2024 12:56,paypal,completed
4531,5662,1017,7874.11,3/7/2025 11:41,credit_card,completed
4532,5663,4495,1923.05,10/7/2024 1:48,bank_transfer,completed
4533,5664,1414,6095.81,3/10/2025 11:28,credit_card,completed
4534,5665,3972,7398.92,9/11/2024 1:15,credit_card,pending
4535,5666,3586,1713.48,11/20/2024 21:01,bank_transfer,pending
4536,5667,57,9466.16,8/22/2024 11:52,paypal,pending
4537,5668,1950,2048.42,9/20/2024 14:03,paypal,completed
4538,5669,3314,4224.27,5/11/2024 9:10,credit_card,completed
4539,5670,2957,8034.64,3/25/2025 8:19,credit_card,pending
4540,5671,307,9528.3,4/22/2025 18:48,paypal,completed
4541,5672,1919,2000.5,8/24/2024 23:42,bank_transfer,completed
4542,5674,3397,3198.36,6/4/2024 14:44,paypal,completed
4543,5675,1390,5648.65,1/2/2025 19:35,paypal,completed
4544,5677,142,1097.04,12/12/2024 11:40,paypal,completed
4545,5678,1248,9368.53,9/19/2024 15:58,bank_transfer,pending
4546,5679,3368,5070.58,4/4/2025 4:30,paypal,completed
4547,5681,2651,11676.7,4/18/2025 3:18,paypal,completed
4548,5682,2829,9359.41,5/21/2024 23:09,paypal,completed
4549,5683,1179,309.34,9/28/2024 13:51,paypal,completed
4550,5685,4845,13262.9,5/3/2025 15:21,bank_transfer,completed
4551,5686,3340,3508.76,8/6/2024 11:01,bank_transfer,completed
4552,5687,417,2717.55,7/9/2024 9:37,credit_card,completed
4553,5688,2891,9174.7,5/6/2024 11:55,bank_transfer,pending
4554,5689,4543,5451.92,10/17/2024 15:21,credit_card,pending
4555,5691,2368,3592.18,12/13/2024 21:10,paypal,completed
4556,5692,4222,2698.25,8/6/2024 13:49,credit_card,completed
4557,5693,4440,8604.77,12/8/2024 3:17,credit_card,completed
4558,5694,1049,3076.82,7/6/2024 23:47,paypal,completed
4559,5696,4120,5907.73,7/8/2024 0:25,paypal,completed
