id,customer_id,order_date,total_amount,status
5586,1618,10/14/2024 4:55,2742.74,shipped
5587,3482,1/12/2025 6:56,6985.01,delivered
5588,1475,8/31/2024 3:59,8280.49,shipped
5589,3883,11/23/2024 0:25,5969.88,processing
5590,961,5/21/2024 3:20,4866.85,shipped
5591,3565,8/10/2024 10:36,927.16,shipped
5592,1680,3/4/2025 19:36,246.75,shipped
5593,76,11/23/2024 6:45,2083.92,cancelled
5594,3044,9/1/2024 17:56,13287.7,delivered
5595,202,5/21/2024 19:17,7138.32,processing
5596,4023,12/12/2024 0:17,1028.79,shipped
5597,541,10/29/2024 4:59,1563.49,cancelled
5598,3130,2/18/2025 5:03,198.69,delivered
5599,4292,2/12/2025 14:05,12344.4,delivered
5600,3483,11/13/2024 15:21,2250.52,processing
5601,3972,5/5/2024 5:21,2250.59,pending
5602,1100,3/4/2025 21:39,135.75,delivered
5603,147,9/5/2024 15:10,1748.56,processing
5604,926,11/21/2024 22:52,7587.91,pending
5605,565,5/5/2024 13:08,3256.14,cancelled
5606,373,12/5/2024 7:43,6785.15,processing
5607,2357,5/1/2025 8:43,4391.02,delivered
5608,3079,1/23/2025 4:50,5416.5,processing
5609,3496,3/25/2025 13:26,1968.98,shipped
5610,1876,1/24/2025 15:43,3652.09,cancelled
5611,414,2/19/2025 4:35,2419.35,shipped
5612,534,11/21/2024 5:26,2807.48,processing
5613,1871,11/26/2024 10:47,5376.69,pending
5614,148,4/7/2025 17:46,2277.29,processing
5615,4776,2/20/2025 4:33,2959.4,shipped
5616,4644,11/15/2024 9:07,5712.79,shipped
5617,626,4/22/2025 13:23,1880.47,processing
5618,2494,1/8/2025 10:12,8419.85,delivered
5619,4717,12/5/2024 13:58,3127.89,delivered
5620,4016,9/5/2024 3:17,6549.23,cancelled
5621,2254,3/16/2025 21:48,7796.9,shipped
5622,3610,7/2/2024 22:02,1723.86,shipped
5623,3568,5/12/2024 18:23,1449.96,delivered
5624,4196,2/21/2025 8:09,1205.85,delivered
5625,1814,3/4/2025 7:43,2685.2,delivered
5626,3094,6/12/2024 9:22,5283.13,shipped
5627,3350,12/19/2024 2:21,7649.3,cancelled
5628,2410,6/7/2024 0:33,5257.88,delivered
5629,349,3/11/2025 1:36,7901.09,delivered
5630,2236,5/8/2024 23:22,7964.85,processing
5631,3356,4/9/2025 9:58,5464.14,delivered
5632,4602,7/6/2024 14:16,6995.09,delivered
5633,1914,11/3/2024 17:51,464.08,delivered
5634,3354,2/21/2025 19:43,4673.15,pending
5635,4803,12/19/2024 17:45,7703.85,shipped
5636,2672,1/21/2025 9:25,4719.81,pending
5637,247,6/26/2024 15:15,7143.16,delivered
5638,1488,1/12/2025 3:22,1220.04,shipped
5639,1782,3/19/2025 9:44,10290.6,cancelled
5640,2738,5/10/2024 23:27,1379.54,delivered
5641,751,1/28/2025 16:23,11221.1,cancelled
5642,1977,9/16/2024 1:23,3350.16,shipped
5643,2983,9/13/2024 13:11,1854.32,processing
5644,1030,8/1/2024 22:11,3128.32,processing
5645,3078,3/21/2025 2:55,2117.72,processing
5646,1927,2/24/2025 9:51,4680.24,pending
5647,3929,4/6/2025 10:14,6560.05,shipped
5648,3715,5/16/2024 7:49,3064.88,delivered
5649,887,9/10/2024 13:00,5251.09,cancelled
5650,4035,12/7/2024 0:38,1304.14,cancelled
5651,2645,7/12/2024 22:02,8682.77,pending
5652,914,12/6/2024 1:28,3308.19,cancelled
5653,598,10/7/2024 7:07,4349.29,delivered
5654,2710,5/20/2024 17:35,4945.15,cancelled
5655,4006,11/16/2024 16:56,2896.48,shipped
5656,395,2/13/2025 13:22,5190.88,shipped
5657,480,11/27/2024 17:00,1907.42,processing
5658,3720,11/19/2024 1:02,239.9,processing
5659,4366,11/16/2024 3:39,3283.66,shipped
5660,1169,4/21/2025 7:25,4867.78,processing
5661,963,9/6/2024 12:26,6459.43,shipped
5662,1017,3/7/2025 11:03,7874.11,shipped
5663,4495,10/7/2024 1:45,1923.05,delivered
5664,1414,3/10/2025 10:49,6095.81,shipped
5665,3972,9/11/2024 0:47,7398.92,pending
5666,3586,11/20/2024 20:47,1713.48,pending
5667,57,8/22/2024 11:02,9466.16,pending
5668,1950,9/20/2024 13:51,2048.42,delivered
5669,3314,5/11/2024 8:21,4224.27,processing
5670,2957,3/25/2025 7:39,8034.64,pending
5671,307,4/22/2025 18:20,9528.3,shipped
5672,1919,8/24/2024 22:44,2000.5,delivered
5673,3689,5/4/2025 14:57,5614.79,cancelled
5674,3397,6/4/2024 14:14,3198.36,shipped
5675,1390,1/2/2025 18:46,5648.65,delivered
5676,3178,10/22/2024 20:18,2085.25,cancelled
5677,142,12/12/2024 11:09,1097.04,delivered
5678,1248,9/19/2024 15:23,9368.53,pending
5679,3368,4/4/2025 3:54,5070.58,shipped
5680,362,3/1/2025 23:21,6049.6,cancelled
5681,2651,4/18/2025 2:41,11676.7,processing
5682,2829,5/21/2024 22:57,9359.41,processing
5683,1179,9/28/2024 12:53,309.34,processing
5684,277,7/11/2024 5:08,1806.76,cancelled
5685,4845,5/3/2025 14:40,13262.9,delivered
5686,3340,8/6/2024 10:26,3508.76,delivered
5687,417,7/9/2024 8:57,2717.55,processing
5688,2891,5/6/2024 11:49,9174.7,pending
5689,4543,10/17/2024 14:32,5451.92,pending
5690,407,10/29/2024 22:36,4410.75,cancelled
5691,2368,12/13/2024 20:46,3592.18,delivered
5692,4222,8/6/2024 13:29,2698.25,processing
5693,4440,12/8/2024 2:41,8604.77,processing
5694,1049,7/6/2024 23:31,3076.82,processing
5695,2413,1/4/2025 14:25,4273.53,cancelled
5696,4120,7/7/2024 23:40,5907.73,shipped
5697,2895,10/2/2024 9:12,6008.16,delivered
5698,2414,8/1/2024 15:06,3074.69,pending
5699,4103,7/15/2024 17:44,959.9,delivered
5700,420,2/1/2025 0:56,8296.45,processing
5701,271,3/28/2025 12:59,2851.37,shipped
5702,559,8/7/2024 8:15,7241.57,cancelled
5703,3807,5/7/2024 2:06,3228.33,delivered
5704,2077,2/14/2025 13:30,4623.45,pending
5705,3425,7/13/2024 22:28,6097.31,shipped
5706,4564,2/10/2025 2:30,4920.8,pending
5707,436,3/2/2025 12:59,754,delivered
5708,1070,3/19/2025 11:19,4350.82,delivered
5709,4305,12/28/2024 0:14,7139,cancelled
5710,3158,2/26/2025 6:04,8666.68,shipped
5711,896,7/5/2024 21:11,2390.89,cancelled
5712,2633,3/27/2025 23:26,1914.4,pending
5713,1113,11/14/2024 10:04,682.07,pending
5714,1121,4/20/2025 16:54,425.28,delivered
5715,3631,3/14/2025 11:59,1460.6,processing
5716,2350,10/29/2024 7:38,8505.43,cancelled
5717,3128,6/30/2024 2:06,9106.64,pending
5718,1870,8/11/2024 2:44,3110.15,pending
5719,4272,2/19/2025 1:10,666.16,delivered
5720,677,3/13/2025 1:37,4386.1,delivered
5721,3926,3/31/2025 17:47,6087.01,shipped
5722,1979,10/17/2024 2:03,6451.2,cancelled
5723,3721,9/21/2024 12:10,1309.53,shipped
5724,931,2/10/2025 0:24,4435.3,cancelled
5725,2933,9/9/2024 3:28,2301.2,pending
5726,3655,6/20/2024 20:34,2657.25,pending
5727,3040,1/6/2025 13:19,7419.43,cancelled
5728,912,11/7/2024 12:33,2532.95,cancelled
5729,2403,8/18/2024 11:56,7021.62,delivered
5730,3522,7/10/2024 22:33,7544.99,processing
5731,2609,3/26/2025 0:48,6349.07,cancelled
5732,2381,9/18/2024 21:48,6610.92,shipped
5733,770,6/2/2024 0:29,3844.33,delivered
5734,2770,1/17/2025 13:15,3925.58,shipped
5735,2903,11/1/2024 13:27,469.95,delivered
5736,562,1/12/2025 14:30,504.58,pending
5737,3799,2/20/2025 0:17,95.62,delivered
5738,3290,6/28/2024 18:40,2576.15,shipped
5739,2881,6/29/2024 22:45,3798.54,delivered
5740,3398,12/22/2024 17:19,6276.14,pending
5741,4436,12/25/2024 3:26,397.29,shipped
5742,3256,8/31/2024 1:30,7263.66,processing
5743,934,4/17/2025 21:58,5026.52,processing
5744,3897,7/4/2024 12:49,8051.78,shipped
5745,4723,6/30/2024 1:46,2951.44,pending
5746,1678,4/13/2025 23:55,4837.76,pending
5747,2308,6/24/2024 15:31,8210.31,cancelled
5748,2341,5/8/2024 9:48,4063.56,pending
5749,1771,4/18/2025 17:38,1388.07,cancelled
5750,3454,8/18/2024 19:34,9426.63,delivered
5751,3734,7/26/2024 14:45,1513.28,delivered
5752,679,9/1/2024 12:42,1534.12,processing
5753,4283,11/15/2024 19:26,4409.74,shipped
5754,3275,11/25/2024 13:44,4066.27,delivered
5755,2867,10/11/2024 15:29,1276.29,shipped
5756,425,2/3/2025 4:27,9147.95,processing
5757,3153,10/20/2024 2:19,10675.4,processing
5758,4838,7/10/2024 20:50,999.64,pending
5759,731,3/28/2025 16:20,2374.72,cancelled
5760,4179,7/9/2024 3:16,8031.8,pending
5761,1164,6/8/2024 4:23,4918,processing
5762,1198,1/30/2025 22:00,3101.9,shipped
5763,642,10/25/2024 0:27,855.72,shipped
5764,407,5/2/2025 21:55,2053.52,delivered
5765,2395,3/8/2025 5:51,4735.85,cancelled
5766,2254,6/11/2024 11:33,604.52,processing
5767,2710,6/18/2024 11:15,4650.37,cancelled
5768,3855,4/10/2025 18:29,2773.02,cancelled
5769,4983,10/18/2024 19:42,3564.61,processing
5770,368,6/14/2024 2:15,2140.68,cancelled
5771,1779,7/29/2024 15:07,1386.06,pending
5772,4646,5/30/2024 16:00,315.99,pending
5773,2931,8/19/2024 15:10,1532.73,processing
5774,556,11/13/2024 2:23,497.52,cancelled
5775,4689,9/18/2024 9:29,3894.86,processing
5776,1838,3/29/2025 7:39,3304.36,delivered
5777,2886,8/9/2024 23:29,5899.26,shipped
5778,391,12/3/2024 23:48,2243.28,cancelled
5779,483,8/30/2024 3:28,1837.82,delivered
5780,2786,12/13/2024 4:48,1046.84,pending
5781,2443,5/25/2024 14:04,377.56,shipped
5782,3156,6/30/2024 3:19,7323.31,delivered
5783,3740,11/15/2024 2:37,463.58,processing
5784,1288,2/11/2025 5:49,3326.96,pending
5785,2084,5/16/2024 5:10,389.56,processing
5786,307,3/29/2025 11:55,8080.45,shipped
5787,1520,2/12/2025 19:51,5592.21,processing
5788,2477,4/22/2025 7:36,2864.73,shipped
5789,4160,6/27/2024 16:29,896.68,pending
5790,3274,11/10/2024 1:31,3214.28,processing
5791,474,10/23/2024 12:56,4706.06,processing
5792,3735,6/12/2024 4:18,1641.96,shipped
5793,855,1/7/2025 10:59,3002.91,delivered
5794,1568,6/4/2024 4:38,806.45,pending
5795,4291,5/7/2024 0:37,11375,cancelled
5796,4259,12/5/2024 22:21,5134.09,delivered
5797,83,5/11/2024 8:45,7014.2,shipped
5798,151,8/26/2024 12:49,2961.99,processing
5799,4907,8/17/2024 12:17,1283.56,shipped
5800,1957,5/27/2024 8:07,8993.33,cancelled
5801,1127,2/16/2025 8:05,4112.25,pending
5802,684,12/4/2024 2:07,9792.67,cancelled
5803,1417,1/31/2025 22:57,3917.02,cancelled
5804,375,5/2/2025 18:08,382.7,processing
5805,3160,4/11/2025 3:39,8110.6,cancelled
5806,1928,5/1/2025 0:25,5597.34,pending
5807,1699,4/10/2025 14:39,928.41,processing
5808,295,12/1/2024 12:17,7320.14,delivered
5809,4475,8/6/2024 11:17,3675.29,processing
5810,2836,2/19/2025 9:46,6755.72,delivered
5811,1080,5/30/2024 21:45,5956.22,shipped
5812,4486,9/5/2024 3:25,581.32,delivered
5813,4872,8/28/2024 0:14,2669.3,cancelled
5814,664,10/20/2024 8:37,3825.79,processing
5815,2098,12/7/2024 1:25,6223.34,pending
5816,1457,9/19/2024 14:33,3853.39,delivered
5817,4342,2/6/2025 11:59,13510.4,cancelled
5818,4313,9/19/2024 23:53,930.13,pending
5819,3416,9/30/2024 21:45,2793.53,shipped
5820,2219,12/13/2024 23:52,5208.76,shipped
5821,328,3/11/2025 14:24,3424.07,cancelled
5822,670,12/2/2024 22:42,7085.74,pending
5823,2303,9/22/2024 12:47,5075.35,delivered
5824,1601,10/6/2024 17:49,8463.16,delivered
5825,3228,8/28/2024 11:10,1387.52,cancelled
5826,3437,6/2/2024 11:09,5530.35,cancelled
5827,4280,10/28/2024 6:30,1332.93,pending
5828,983,7/1/2024 23:14,726.84,shipped
5829,1794,8/27/2024 8:46,2757.71,cancelled
5830,2826,4/20/2025 20:49,3599.68,processing
5831,4038,8/5/2024 12:44,4071.8,delivered
5832,1862,9/9/2024 17:57,2412.55,pending
5833,2979,11/4/2024 17:33,4657.26,shipped
5834,2939,9/3/2024 14:37,2999.88,cancelled
5835,2252,5/23/2024 4:59,4202.04,cancelled
5836,1660,12/12/2024 0:58,7894.12,shipped
5837,940,8/15/2024 8:33,2886.66,cancelled
5838,2175,4/6/2025 1:04,3074.08,pending
5839,3960,3/19/2025 11:12,1155.68,delivered
5840,4437,11/1/2024 19:38,8189.01,processing
5841,4061,10/12/2024 21:46,1139.96,cancelled
5842,1367,4/18/2025 8:21,6682.79,delivered
5843,3177,6/10/2024 16:59,3637.7,cancelled
5844,3605,8/1/2024 16:56,2146.56,cancelled
5845,1166,2/23/2025 16:37,7273.73,processing
5846,4451,6/9/2024 23:05,6063.57,pending
5847,1703,8/7/2024 6:31,5886.18,processing
5848,2798,8/13/2024 2:16,4911.43,processing
5849,3431,7/30/2024 5:31,803.9,processing
5850,2717,6/1/2024 0:12,4285.54,delivered
5851,3372,9/10/2024 23:41,6969.27,pending
5852,3016,3/29/2025 3:09,3748.19,processing
5853,2462,11/24/2024 5:55,8697.41,processing
5854,64,8/19/2024 9:27,6606.05,cancelled
5855,607,8/5/2024 14:36,3332.48,processing
5856,4118,6/10/2024 4:21,1868.1,shipped
5857,2386,10/24/2024 16:11,6175.39,pending
5858,3247,2/12/2025 11:04,1176.26,delivered
5859,3626,8/26/2024 11:18,7517.35,processing
5860,4870,5/6/2024 10:52,5189.33,shipped
5861,2164,5/30/2024 16:09,7299.12,delivered
5862,2118,9/1/2024 21:57,3634.8,shipped
5863,2936,11/21/2024 14:43,5665.42,delivered
5864,4145,5/28/2024 14:51,8661.22,processing
5865,3931,12/5/2024 8:30,1571.69,pending
5866,3139,5/9/2024 16:55,3332.48,processing
5867,3423,5/2/2025 0:49,6243.66,processing
5868,739,9/21/2024 18:09,1586.8,processing
5869,2673,2/26/2025 2:23,10809.3,pending
5870,3808,10/16/2024 2:48,3241.18,pending
5871,551,7/14/2024 7:42,3657.32,processing
5872,276,11/29/2024 2:23,1484.32,processing
5873,1505,10/20/2024 23:59,6155.31,pending
5874,2534,12/19/2024 8:49,6388,pending
5875,3298,8/13/2024 22:14,1998.48,shipped
5876,2038,5/20/2024 15:07,4943.77,shipped
5877,4439,5/5/2024 6:22,6884.17,pending
5878,3427,5/29/2024 10:53,2173.57,shipped
5879,749,2/14/2025 14:32,5603.43,cancelled
5880,740,4/2/2025 12:25,535.48,shipped
5881,2252,2/19/2025 17:57,7452.81,delivered
5882,4002,7/10/2024 11:31,3275.9,processing
5883,1491,4/22/2025 7:19,1201.05,pending
5884,345,1/12/2025 9:25,3298.52,shipped
5885,3606,2/10/2025 23:32,4746.16,shipped
5886,4655,1/18/2025 11:50,6034.72,shipped
5887,761,12/1/2024 4:38,12049.8,shipped
5888,3978,6/20/2024 9:43,2720.45,cancelled
5889,1427,7/22/2024 22:33,2104.82,cancelled
5890,3873,10/5/2024 20:57,5929.9,delivered
5891,298,11/18/2024 17:23,7485.15,processing
5892,4896,5/19/2024 22:05,7643.4,delivered
5893,2057,11/17/2024 4:57,8858.48,processing
5894,189,5/1/2025 3:50,5607.22,delivered
5895,4388,10/31/2024 20:03,3662.46,processing
5896,2758,10/23/2024 13:29,2790.44,processing
5897,2942,1/4/2025 10:11,2430.96,processing
5898,878,12/2/2024 13:49,3166.93,cancelled
5899,3067,12/2/2024 22:06,5854.88,processing
5900,4998,6/19/2024 20:28,3791.53,cancelled
5901,4238,10/9/2024 22:21,6357.39,cancelled
5902,4726,9/3/2024 20:49,4820.32,delivered
5903,446,10/17/2024 12:42,4199.65,processing
5904,2916,1/5/2025 0:14,5138.6,delivered
5905,2618,2/18/2025 3:19,634.95,cancelled
5906,3119,12/7/2024 5:35,2884.72,shipped
5907,237,4/21/2025 7:24,8011.78,shipped
5908,1441,4/3/2025 7:06,950.58,delivered
5909,3086,3/19/2025 16:36,7825.2,cancelled
5910,311,2/18/2025 7:33,954.78,shipped
5911,2127,8/25/2024 4:44,925.38,pending
5912,3795,8/3/2024 4:38,7190.07,cancelled
5913,2456,2/8/2025 2:53,4056.63,pending
5914,1037,2/26/2025 6:14,8175.57,delivered
5915,393,6/1/2024 22:02,1071.25,processing
5916,4531,8/15/2024 22:29,1418.1,delivered
5917,112,1/14/2025 22:50,4030.11,processing
5918,4692,7/16/2024 0:35,5303.11,pending
5919,3954,7/20/2024 6:22,7497.64,pending
5920,968,9/11/2024 13:10,3290.76,shipped
5921,3220,4/1/2025 8:49,707.49,shipped
5922,1643,9/13/2024 2:02,3237.91,cancelled
5923,3748,8/14/2024 15:42,7991.31,shipped
5924,2328,5/3/2025 6:46,10981.1,processing
5925,208,4/24/2025 22:58,8324.69,delivered
5926,2317,11/29/2024 19:50,4849.24,delivered
5927,1441,5/26/2024 4:50,1391.65,shipped
5928,1205,3/14/2025 12:00,5544.33,delivered
5929,4925,1/16/2025 11:55,6820.77,shipped
5930,3445,4/29/2025 5:18,3836.94,delivered
5931,594,10/28/2024 5:45,4852.4,shipped
5932,4404,8/29/2024 22:43,8290.39,pending
5933,1470,1/14/2025 1:58,5715.83,delivered
5934,1578,5/4/2025 15:13,4905.05,shipped
5935,4119,4/29/2025 16:46,7886.1,shipped
5936,4571,12/25/2024 13:58,8403.31,delivered
5937,3884,7/29/2024 1:04,2086.68,delivered
5938,1265,12/20/2024 14:57,5521.86,pending
5939,2595,11/12/2024 7:36,913.6,cancelled
5940,4888,1/29/2025 21:14,3969.78,delivered
5941,3164,7/28/2024 4:03,4126.02,cancelled
5942,2319,7/24/2024 11:19,4113.45,delivered
5943,1244,6/29/2024 5:38,6745.81,pending
5944,2027,12/24/2024 5:33,5284.28,delivered
5945,2181,7/15/2024 19:18,2621.08,pending
5946,1687,11/27/2024 4:28,103.11,pending
5947,987,3/13/2025 14:40,16851.5,processing
5948,3183,11/17/2024 1:27,3413.39,cancelled
5949,4884,9/2/2024 2:44,1802.91,delivered
5950,3535,11/24/2024 10:24,2005.12,shipped
5951,1517,8/1/2024 10:05,5880.34,shipped
5952,4774,12/11/2024 20:23,10412,cancelled
5953,2089,9/14/2024 21:04,3421.35,delivered
5954,214,1/4/2025 7:03,3562.86,delivered
5955,3298,5/16/2024 23:16,1375.24,delivered
5956,797,8/9/2024 20:24,327.93,pending
5957,3511,11/14/2024 6:30,7708.31,shipped
5958,2721,6/22/2024 5:52,941.61,processing
5959,3807,7/16/2024 7:56,10147.2,processing
5960,1872,6/5/2024 22:12,5938.76,pending
5961,372,6/1/2024 21:56,4252.99,delivered
5962,1097,7/15/2024 21:40,4738.38,pending
5963,2333,11/7/2024 13:21,10048,processing
5964,3545,5/11/2024 21:50,1028.8,pending
5965,399,11/16/2024 8:34,9092.41,pending
5966,235,3/24/2025 0:53,3623.46,delivered
5967,3158,2/26/2025 15:35,4401.59,cancelled
5968,1806,9/15/2024 9:13,7410.25,shipped
5969,4192,3/15/2025 22:15,2226.22,delivered
5970,2525,1/18/2025 19:14,3146.69,pending
5971,3475,9/6/2024 16:59,3469.13,pending
5972,365,5/19/2024 16:05,3672.26,delivered
5973,1425,9/7/2024 23:58,6371.14,shipped
5974,4713,11/20/2024 11:42,1122.95,delivered
5975,4409,7/16/2024 23:09,4507.65,cancelled
5976,3321,1/17/2025 14:04,3327.68,delivered
5977,1561,8/28/2024 16:32,13016.8,cancelled
5978,3107,9/23/2024 21:45,5804.99,processing
5979,2172,11/12/2024 22:07,11713,cancelled
5980,4318,9/23/2024 8:58,2913.06,delivered
5981,2854,4/16/2025 2:35,2442.4,processing
5982,2564,7/20/2024 3:25,10943.6,processing
5983,289,2/20/2025 5:57,2145.99,processing
5984,1174,3/15/2025 2:48,6757.03,processing
5985,3343,6/12/2024 22:23,8760.02,pending
5986,2105,7/11/2024 11:29,8038.24,delivered
5987,934,3/18/2025 11:33,2047.06,delivered
5988,4916,8/20/2024 20:08,3767.74,delivered
5989,160,10/28/2024 6:37,5385.24,pending
5990,2471,6/4/2024 21:50,12347.2,pending
5991,678,8/6/2024 1:50,2233.26,cancelled
5992,1141,1/13/2025 9:09,3735.7,shipped
5993,1452,2/21/2025 20:44,1649.28,pending
5994,2365,7/20/2024 19:36,2468.45,pending
5995,2552,9/26/2024 3:11,10123.8,pending
5996,3966,9/10/2024 8:17,6406.18,shipped
5997,4495,11/19/2024 13:43,97.55,delivered
5998,2061,5/14/2024 0:25,3744.2,delivered
5999,2974,7/23/2024 10:44,2016.9,shipped
6000,1047,12/28/2024 23:32,3359.72,cancelled
6001,3518,1/7/2025 1:29,3884.12,pending
6002,415,10/6/2024 9:54,3526.51,delivered
6003,312,12/3/2024 12:41,2658.72,processing
6004,1333,10/15/2024 1:23,1725.92,delivered
6005,4239,6/22/2024 6:21,1884.68,processing
6006,4821,6/17/2024 10:04,593.55,pending
6007,473,12/9/2024 12:56,1973.44,processing
6008,4299,12/10/2024 8:29,5738.08,delivered
6009,4692,4/25/2025 3:42,4956.67,processing
6010,4764,10/27/2024 8:00,7681.19,processing
6011,1047,1/27/2025 3:17,2064.15,delivered
6012,4537,3/14/2025 10:11,7176.43,pending
6013,3018,6/8/2024 10:01,225.82,processing
6014,780,4/19/2025 15:26,3652.09,cancelled
6015,2372,3/18/2025 15:34,2753.77,shipped
6016,4115,1/17/2025 11:39,1393.88,processing
6017,4995,2/14/2025 3:18,8704.82,delivered
6018,2345,8/31/2024 20:54,1738.28,shipped
6019,4693,8/18/2024 15:01,4376.93,pending
6020,3692,9/15/2024 23:13,448.34,processing
6021,3012,11/19/2024 19:56,1234.48,delivered
6022,2115,4/12/2025 2:38,10312.5,cancelled
6023,2601,5/3/2025 12:22,2415.48,delivered
6024,1224,6/18/2024 7:30,2510.75,delivered
6025,4443,10/19/2024 23:54,3217.16,shipped
6026,3239,8/15/2024 5:47,822.8,pending
6027,460,9/28/2024 7:46,8240.69,shipped
6028,2165,12/15/2024 14:55,392.45,pending
6029,3244,4/27/2025 1:43,9543.76,cancelled
6030,1925,12/15/2024 12:49,4763.04,processing
6031,1541,5/30/2024 8:40,6689.1,processing
6032,853,2/20/2025 22:21,3492.25,cancelled
6033,3865,8/4/2024 7:25,8662.81,pending
6034,352,1/11/2025 19:53,5763.63,processing
6035,1607,6/9/2024 23:00,11327.5,cancelled
6036,2024,3/27/2025 19:57,4654.83,pending
6037,862,10/29/2024 22:52,6566.47,cancelled
6038,702,10/17/2024 15:03,1652.18,pending
6039,1011,6/7/2024 0:43,171.93,pending
6040,432,11/25/2024 6:50,873.33,pending
6041,1512,4/12/2025 4:04,40.5,delivered
6042,4034,2/19/2025 5:49,5177.06,delivered
6043,2251,12/31/2024 15:18,1228.75,shipped
6044,719,11/2/2024 20:42,121.86,pending
6045,3826,9/20/2024 18:48,1516,cancelled
6046,1591,10/28/2024 6:41,4743.81,pending
6047,126,9/11/2024 23:55,3035.13,delivered
6048,1873,9/7/2024 4:58,76.27,shipped
6049,2526,11/17/2024 10:37,7730.39,shipped
6050,637,7/17/2024 16:11,8114.55,delivered
6051,1736,6/10/2024 16:46,11628.9,shipped
6052,2629,2/23/2025 2:00,1628.57,shipped
6053,3768,11/3/2024 2:36,7310.85,delivered
6054,3237,2/6/2025 4:26,557.32,cancelled
6055,3071,6/8/2024 3:12,8232.12,cancelled
6056,4538,3/21/2025 16:47,708.6,pending
6057,996,12/13/2024 16:27,7009.03,delivered
6058,1363,6/28/2024 12:59,5415.27,processing
6059,1399,1/1/2025 5:11,6137.58,shipped
6060,2676,1/21/2025 18:30,1103.13,processing
6061,4851,11/5/2024 22:22,6289.59,cancelled
6062,3771,8/24/2024 10:21,6159.37,processing
6063,3988,7/15/2024 14:36,4886.95,shipped
6064,2037,6/24/2024 4:20,2114.79,shipped
6065,889,3/17/2025 21:55,2658.72,processing
6066,4617,6/26/2024 21:36,6085.7,cancelled
6067,3010,4/29/2025 6:29,851.32,cancelled
6068,2039,8/10/2024 7:35,890.72,pending
6069,3220,10/25/2024 14:17,10385.6,processing
6070,2535,11/3/2024 14:42,4469.79,delivered
6071,4574,3/12/2025 22:01,5082.55,cancelled
6072,3346,3/22/2025 4:34,1479.27,cancelled
6073,4286,3/17/2025 16:06,4288.96,delivered
6074,4658,5/17/2024 7:01,3309.23,delivered
6075,4019,7/4/2024 1:47,1965.23,pending
6076,857,4/2/2025 2:57,6244.95,cancelled
6077,827,8/14/2024 23:06,5993.6,processing
6078,4056,1/30/2025 2:10,5972.85,delivered
6079,1011,7/8/2024 8:00,2880.58,delivered
6080,1281,12/25/2024 21:49,2187.4,processing
6081,4336,3/1/2025 12:16,6189.02,processing
6082,562,12/7/2024 7:27,73.25,processing
6083,4749,5/24/2024 15:14,9831.06,cancelled
6084,3290,3/12/2025 2:03,4312.07,shipped
6085,597,11/6/2024 16:21,7599.44,delivered
6086,2163,1/3/2025 6:01,5785.38,processing
6087,4051,5/10/2024 9:35,7152.47,pending
6088,4808,7/9/2024 12:50,1421.44,pending
6089,1462,9/12/2024 16:39,4760.75,delivered
6090,4620,2/3/2025 14:19,3731.76,cancelled
6091,4217,7/11/2024 0:06,6261.2,cancelled
6092,2074,11/28/2024 0:27,4513.84,processing
6093,1416,3/12/2025 7:48,1781.33,pending
6094,3393,7/25/2024 19:57,5792.86,pending
6095,4713,5/23/2024 11:32,339.48,cancelled
6096,4066,3/4/2025 15:59,797.3,delivered
6097,4855,3/22/2025 7:32,4815.39,pending
6098,1657,9/14/2024 14:40,2698.49,processing
6099,548,9/18/2024 8:28,7078.72,cancelled
6100,2105,10/12/2024 16:01,2180.22,shipped
6101,4455,5/1/2025 8:12,1332.32,shipped
6102,517,7/7/2024 14:56,3536.87,processing
6103,76,9/25/2024 0:11,4642.83,cancelled
6104,565,4/30/2025 19:38,813.36,pending
6105,4561,2/16/2025 1:53,1928.55,processing
6106,1316,1/21/2025 15:01,2190.6,pending
6107,261,2/19/2025 8:29,1105.54,pending
6108,4549,12/19/2024 22:51,7365.58,pending
6109,1616,3/21/2025 7:38,2111.6,pending
6110,3093,2/23/2025 3:08,1154.09,processing
6111,4490,8/20/2024 9:41,347.05,shipped
6112,3902,3/20/2025 5:53,5892.98,processing
6113,57,12/17/2024 4:22,4606.7,processing
6114,885,7/20/2024 20:12,3301.64,pending
6115,3725,5/15/2024 18:30,8002.31,shipped
6116,1332,8/17/2024 1:28,7416.03,shipped
6117,1752,5/16/2024 21:30,1248.51,processing
6118,3426,6/4/2024 5:13,3523.67,shipped
6119,1843,3/9/2025 14:20,5384.78,delivered
6120,801,4/21/2025 13:27,902.37,processing
6121,2201,9/4/2024 1:14,6256.88,processing
6122,1631,2/11/2025 21:49,3678.52,cancelled
6123,4032,1/21/2025 19:56,4693.1,shipped
6124,2300,11/7/2024 12:47,4124.2,delivered
6125,3145,3/6/2025 2:12,9080.96,processing
6126,2526,6/24/2024 9:29,4075.59,processing
6127,1280,7/3/2024 9:51,1539.75,processing
6128,1795,6/2/2024 23:59,9183.28,cancelled
6129,4963,5/14/2024 20:19,3898.32,delivered
6130,4979,9/30/2024 1:05,550.48,cancelled
6131,1103,8/7/2024 6:55,9359.9,processing
6132,2427,8/26/2024 23:34,2525.83,pending
6133,3951,2/12/2025 11:14,4913.32,delivered
6134,4664,6/3/2024 12:17,6012.99,processing
6135,117,6/22/2024 4:27,3450.05,delivered
